,hlr2,hlr3,hlr4,hlr5,hlr6,hlr7,hlr8,CationC,AnionC
239,2.111463407,-7.041707592000001,-4.2375067,-5.0044451819999995,-4.349851172,-6.1541235720000005,24.14399681,3,3
240,1.8357453369999999,-6.891227155,-4.113182228,-4.78800055,-4.126580575,-6.000662507,24.33827987,3,3
241,2.119770971,-7.059184145,-4.243587873,-4.968358053,-4.341543608,-5.912201157999999,24.15230438,3,3
242,1.716718727,-6.9551939879999995,-4.110193888,-4.901409167,-4.274594722,-5.896545566,24.21925326,3,3
243,1.702006127,-6.931440307000001,-4.191351587,-4.942530529,-4.260319785,-6.17362243,24.20454066,3,3
244,2.025293387,-6.849884727,-4.470239548,-4.744690363,-3.964776872,-6.554659125,24.48526849,3,3
245,0.28870750100000003,-6.707469555,-3.8410649539999997,-4.743647322,-3.870027817,-5.805202646000001,24.40067662,3,3
246,-1.73183347,-5.922632731,-3.089017953,-5.080537344,-3.2002189139999997,-4.426791657,24.68271999,3,1
247,-0.458244043,0.012285134,0.530518257,0.7265471490000001,0.946134371,-1.4927396240000002,0.507408109,1,3
248,0.38622915700000005,-0.408518874,0.17304161899999998,0.812818426,0.703313519,-1.64563141,0.824203045,1,3
249,1.274985535,-1.464404761,-0.784900425,0.85747533,-0.293483452,-1.661070726,2.178781331,3,3
250,-0.160582005,-1.295632634,-0.624033187,0.7943567440000001,0.490695823,-1.436507239,2.4033448180000003,3,3
251,-0.258606357,-0.16126011099999998,0.518244225,0.733503624,1.0096611979999999,-1.799733147,1.1305507240000001,1,3
252,-0.76871106,0.321502148,0.9102623670000001,0.6067279729999999,1.268147948,-1.7583718769999999,0.42395657700000006,1,3
253,0.53680213,-1.6185798619999998,-0.683486612,1.082466243,-0.20202393100000002,-1.6365582930000002,2.4037722440000002,3,3
254,0.271366586,-1.5606407519999999,-1.032191714,0.999352255,-0.179777403,-1.58267468,2.1383367,3,3
255,0.13976818,-1.636447798,-1.2654065209999998,1.56090103,0.094089299,-1.714273086,2.0067382940000003,3,3
256,0.210212818,-1.675249559,-0.9561254090000001,0.9381984879999999,0.164533937,-1.643828448,2.077182932,3,3
257,-0.505372179,0.16430456300000001,0.9670094109999999,0.279489139,0.949277363,-1.539263315,0.571175723,1,3
258,1.0387053529999999,-1.380101389,0.5791419010000001,1.588939162,0.527592539,-1.4551232330000001,-0.136180225,3,3
259,-0.207292489,-0.471040175,0.9253733009999999,0.246110227,1.1363717740000001,-1.232966019,0.227641882,1,3
260,-0.773275857,0.101338299,0.658180915,1.319727417,0.7929229440000001,-1.708586621,0.5773402329999999,1,3
261,0.007020494,-0.684804581,0.617828949,1.279375451,0.752570978,-1.1976216020000001,0.128353584,1,3
262,0.066399708,-1.048116482,0.36954534200000005,1.4246889530000002,0.6102024079999999,-1.295200261,0.39461969700000005,3,3
263,1.197795982,-0.170413591,0.34570056299999996,0.724350145,1.000507719,-1.4283580040000001,-0.264897117,1,3
264,-0.317162244,-1.295724004,-0.130636055,-0.145933856,-0.072300546,-0.7820506429999999,2.938960738,3,3
265,-0.504727943,-0.519503494,0.621585491,1.6049952459999999,0.8764511309999999,-1.909989474,0.923232684,1,3
266,-0.333112613,-0.120201098,0.9756572440000001,0.7597679409999999,1.05394402,-1.4033105369999999,0.015477807,1,3
267,-0.262775038,-0.103851847,0.700709164,1.4443686409999998,0.329777504,-1.679255577,0.701981458,1,3
268,-0.33710115,-1.085246801,0.255207254,2.185819603,0.313542764,-1.2637079,0.28028161,3,3
269,1.914877537,-0.43994918299999997,0.444736378,0.252572533,0.236593684,-0.8463606579999999,-0.586854934,1,3
270,-0.08656059099999999,-0.7870069120000001,0.828557304,1.612057888,-0.410603149,-0.776305215,0.123327279,3,3
271,1.019531349,-0.940176873,0.24289070399999999,1.973201868,0.465568142,-1.715998489,0.249985431,1,3
272,-0.027040307000000003,-0.440262255,0.885570396,0.830304287,0.845097097,-1.812262384,0.811835943,1,3
273,0.324607205,-0.698479448,0.356932576,0.624394641,0.090210061,-1.284564357,1.098402782,3,3
274,-0.847089567,0.459112223,1.334855354,-0.316118475,1.246088045,-1.257251348,0.03874701,2,3
275,2.2259053719999997,-1.793914304,-1.00516357,-0.662070799,-0.87042154,-1.987539695,1.958518186,3,3
276,1.275973573,-0.34552176799999995,0.554529637,-1.084541913,0.9451539170000001,-1.270259619,0.506427655,1,3
277,0.7989375040000001,-0.7355306979999999,0.304737194,1.4354225230000002,-1.768660492,-0.91912246,1.01148907,3,2
278,-0.074496779,0.108261215,1.14811452,1.13156544,-0.15813799,-1.937883711,0.8668369370000001,1,3
279,-0.596060966,0.636160535,1.16719022,0.8114954959999999,0.784055543,-2.267639779,0.7681296,1,3
280,-0.0072067680000000005,-0.084041763,1.16133731,1.8099869780000002,-0.127940111,-2.046968852,0.628745298,1,3
281,-1.3430518230000001,0.782539625,0.486890737,0.095477931,1.20142894,-2.766046166,2.994731177,1,3
282,-0.7953792390000001,0.6305925139999999,0.13200278199999999,0.38524891299999997,1.40897765,-2.63274633,2.50631183,1,3
283,0.042242941,0.037903448,0.112174731,0.758972203,0.539030861,-2.38404422,2.332333099,1,3
284,-1.016438131,0.004562463,1.368501271,-0.08924604400000001,0.985366594,-2.715675212,3.1831945310000003,1,3
285,-0.51212076,-1.374188612,-0.12068413199999999,0.49258921299999997,-0.12472926699999999,-1.159901764,2.9665747239999996,3,3
286,-0.6781622079999999,0.068950812,0.599980497,1.351878451,0.760535457,-1.716876557,0.544952746,1,3
287,-0.38314542700000004,1.126207935,0.18756165,1.009452976,1.125243405,-2.14265383,0.43363899200000006,1,3
288,-0.8225395059999999,1.07421037,0.889620018,0.664625626,0.807342096,-2.1136864980000003,0.608342435,1,3
289,0.0329451,-0.191023002,-0.002483626,1.1070897720000001,-0.398319259,-2.018040446,2.7285003660000005,1,3
290,-0.318201554,-0.8001335359999999,0.616727673,0.424496018,-1.065177212,-1.64292649,3.5300332219999997,3,3
291,-0.932127252,0.17847243699999998,0.855456034,0.063949046,1.031937145,-2.731778667,3.2297650819999997,1,3
292,1.7301413069999998,-2.13215397,0.19063518399999999,-0.32588005800000003,-0.012401027,-1.25938558,0.49504810299999996,3,3
293,1.860480869,-2.120683274,0.601276711,-0.684784738,0.096915134,-1.5191221680000002,0.609263937,3,3
294,0.522957244,0.32756251399999997,0.082063409,0.568806125,1.02256604,-2.696543795,2.11990022,1,3
295,2.349549193,-2.3310564080000002,0.7455045490000001,-0.772716904,-0.06454278299999999,-1.733929656,1.318351352,3,3
296,1.180340351,-2.276489819,-0.09346260699999999,-1.002157468,-0.20848919300000002,-1.917748464,4.38672124,3,3
297,2.165865279,-2.128693299,0.9672857429999999,-0.716972257,0.201628849,-1.283010388,0.287369578,3,3
298,2.362325801,-1.960670713,0.845292534,-0.661997265,0.270312418,-0.802142701,-0.082377996,3,3
299,2.1955982030000003,-2.1367007030000003,0.7250849509999999,-0.47369490799999997,-0.053511512000000004,-1.2739673679999999,0.267357818,3,3
300,2.178796954,-2.1039615069999997,0.514127687,-0.7017150659999999,0.03789669,-1.334442621,0.522114913,3,3
301,1.7050415509999999,-2.0305020209999998,1.130616324,-0.75412179,0.054898535,-1.460336659,1.192290943,3,3
302,0.735792613,-2.323871251,0.51804233,-0.72002928,-0.277550491,-1.975515568,4.34763861,3,3
303,1.125715306,-2.411157571,0.348349235,-0.9808754390000001,-0.19337615100000002,-2.054852877,4.332096195,3,3
304,0.8270700959999999,-2.413536964,0.6093198129999999,-0.637213145,-0.270709311,-2.207085711,4.438916094,3,3
305,0.985790915,-2.268025074,0.180253967,-0.849156958,-0.117280959,-2.0749757069999997,4.415315355,3,3
306,1.255238035,-2.417300707,0.708983685,-1.020478061,-0.208223107,-2.149749516,4.356258409,3,3
